scientific_name,category,year_published,url,assessment_id
Scytalopus atratus,LC,2024,https://www.iucnredlist.org/species/22729245/264107812,264107812
Geopelia maugeus,LC,2024,https://www.iucnredlist.org/species/22690716/264107987,264107987
Dendropicos goertae,LC,2024,https://www.iucnredlist.org/species/22730269/264108181,264108181
Otus lempiji,LC,2024,https://www.iucnredlist.org/species/61859106/264108562,264108562
Thamnophilus sticturus,LC,2024,https://www.iucnredlist.org/species/22733341/264108810,264108810
Ducula chalconota,LC,2024,https://www.iucnredlist.org/species/22691734/264108987,264108987
Eubucco aurantiicollis,LC,2024,https://www.iucnredlist.org/species/22726164/264109168,264109168
Arborophila campbelli,LC,2024,https://www.iucnredlist.org/species/22734742/264109382,264109382
Dendrocopos darjellensis,LC,2024,https://www.iucnredlist.org/species/22681111/264109549,264109549
Willisornis poecilinotus,LC,2024,https://www.iucnredlist.org/species/103658813/264109730,264109730
Eurostopodus papuensis,LC,2024,https://www.iucnredlist.org/species/22689675/264109949,264109949
Ducula rufigaster,LC,2024,https://www.iucnredlist.org/species/22691724/264110114,264110114
Thamnophilus pelzelni,LC,2024,https://www.iucnredlist.org/species/22733327/264110283,264110283
Actenoides lindsayi,LC,2024,https://www.iucnredlist.org/species/22683535/264110453,264110453
Cercomacroides laeta,LC,2024,https://www.iucnredlist.org/species/22729229/264110613,264110613
Megascops hoyi,LC,2024,https://www.iucnredlist.org/species/22733712/264110810,264110810
Herpsilochmus dorsimaculatus,LC,2024,https://www.iucnredlist.org/species/22701571/264110974,264110974
Eurostopodus archboldi,LC,2024,https://www.iucnredlist.org/species/22689680/264111164,264111164
Dendrocopos atratus,LC,2024,https://www.iucnredlist.org/species/22681089/264111323,264111323
Spilopelia chinensis,LC,2024,https://www.iucnredlist.org/species/60482887/264111548,264111548
Herpsilochmus dugandi,LC,2024,https://www.iucnredlist.org/species/22729224/264111935,264111935
Cuculus lepidus,LC,2024,https://www.iucnredlist.org/species/22734726/264112117,264112117
Thamnophilus ambiguus,LC,2024,https://www.iucnredlist.org/species/22733317/264112292,264112292
Zenaida meloda,LC,2024,https://www.iucnredlist.org/species/22733372/264112452,264112452
Herpsilochmus roraimae,LC,2024,https://www.iucnredlist.org/species/22701574/264112644,264112644
Tauraco schuettii,LC,2024,https://www.iucnredlist.org/species/22688316/264112829,264112829
Myrmelastes schistaceus,LC,2024,https://www.iucnredlist.org/species/22701755/264113077,264113077
Dacelo leachii,LC,2024,https://www.iucnredlist.org/species/22683193/264113265,264113265
Pitta brachyura,LC,2024,https://www.iucnredlist.org/species/22698681/264113487,264113487
Ptilinopus tannensis,LC,2024,https://www.iucnredlist.org/species/22691386/264113777,264113777
Nonnula rubecula,LC,2024,https://www.iucnredlist.org/species/22682301/264114039,264114039
Malacoptila mystacalis,LC,2024,https://www.iucnredlist.org/species/22682295/264114273,264114273
Dacelo gaudichaud,LC,2024,https://www.iucnredlist.org/species/22683199/264114450,264114450
Percnostola rufifrons,LC,2024,https://www.iucnredlist.org/species/22701752/264114649,264114649
Ptilinopus aurantiifrons,LC,2024,https://www.iucnredlist.org/species/22691391/264114875,264114875
Loriculus vernalis,LC,2024,https://www.iucnredlist.org/species/22685366/264115068,264115068
Accipiter castanilius,LC,2024,https://www.iucnredlist.org/species/22695486/264115363,264115363
Hypocnemoides maculicauda,LC,2024,https://www.iucnredlist.org/species/22701740/264115576,264115576
Centropus phasianinus,LC,2024,https://www.iucnredlist.org/species/22684209/264115765,264115765
Galbalcyrhynchus leucotis,LC,2024,https://www.iucnredlist.org/species/22682167/264115982,264115982
Pitta angolensis,LC,2024,https://www.iucnredlist.org/species/22698671/264116176,264116176
Pampusana beccarii,LC,2024,https://www.iucnredlist.org/species/60444792/264116510,264116510
Berlepschia rikeri,LC,2024,https://www.iucnredlist.org/species/22702754/264116694,264116694
Tauraco persa,LC,2024,https://www.iucnredlist.org/species/22688312/264116919,264116919
Malacoptila semicincta,LC,2024,https://www.iucnredlist.org/species/22682280/264117226,264117226
Discosura longicaudus,LC,2024,https://www.iucnredlist.org/species/22687285/264117400,264117400
Malacoptila fusca,LC,2024,https://www.iucnredlist.org/species/22682277/264117612,264117612
Ptilinopus perlatus,LC,2024,https://www.iucnredlist.org/species/22691372/264117839,264117839
Hypocnemis hypoxantha,LC,2024,https://www.iucnredlist.org/species/22701734/264118006,264118006
Accipiter griseiceps,LC,2024,https://www.iucnredlist.org/species/22695465/264118192,264118192
Smithornis rufolateralis,LC,2024,https://www.iucnredlist.org/species/22698715/264118369,264118369
Centropus menbeki,LC,2024,https://www.iucnredlist.org/species/22684202/264118652,264118652
Charmosyna papou,LC,2024,https://www.iucnredlist.org/species/22725340/264118834,264118834
Grallaricula ferrugineipectus,LC,2024,https://www.iucnredlist.org/species/103660906/264119018,264119018
Columba iriditorques,LC,2024,https://www.iucnredlist.org/species/22690346/264119197,264119197
Myrmoderus ferrugineus,LC,2024,https://www.iucnredlist.org/species/22701792/264119479,264119479
Trogon surrucura,LC,2024,https://www.iucnredlist.org/species/61687964/264119675,264119675
Loriculus aurantiifrons,LC,2024,https://www.iucnredlist.org/species/22685405/264119860,264119860
Centropus goliath,LC,2024,https://www.iucnredlist.org/species/22684195/264120035,264120035
Colaptes pitius,LC,2024,https://www.iucnredlist.org/species/22681297/264120200,264120200
Megaloprepia magnifica,LC,2024,https://www.iucnredlist.org/species/22691367/264120385,264120385
Pternistis castaneicollis,LC,2024,https://www.iucnredlist.org/species/22728231/264120591,264120591
Hapaloptila castanea,LC,2024,https://www.iucnredlist.org/species/22682322/264120770,264120770
Ispidina lecontei,LC,2024,https://www.iucnredlist.org/species/22683174/264120951,264120951
Smithornis sharpei,LC,2024,https://www.iucnredlist.org/species/22698711/264121208,264121208
Accipiter trinotatus,LC,2024,https://www.iucnredlist.org/species/22695516/264121409,264121409
Monasa nigrifrons,LC,2024,https://www.iucnredlist.org/species/22682328/264121576,264121576
Campethera taeniolaema,LC,2024,https://www.iucnredlist.org/species/22726358/264121790,264121790
Ptilinopus coronulatus,LC,2024,https://www.iucnredlist.org/species/22691420/264121997,264121997
Myrmelastes caurensis,LC,2024,https://www.iucnredlist.org/species/22701770/264122175,264122175
Tauraco erythrolophus,LC,2024,https://www.iucnredlist.org/species/22688346/264122347,264122347
Casuarius bennetti,LC,2024,https://www.iucnredlist.org/species/22678111/264122517,264122517
Patagioenas maculosa,LC,2024,https://www.iucnredlist.org/species/22728285/264122869,264122869
Deroptyus accipitrinus,LC,2024,https://www.iucnredlist.org/species/22686416/264123119,264123119
Galbula cyanicollis,LC,2024,https://www.iucnredlist.org/species/22682196/264123344,264123344
Loriculus stigmatus,LC,2024,https://www.iucnredlist.org/species/22685389/264123527,264123527
Chlorostilbon mellisugus,LC,2024,https://www.iucnredlist.org/species/22687313/264123753,264123753
Nonnula brunnea,LC,2024,https://www.iucnredlist.org/species/22682307/264123989,264123989
Grallaricula leymebambae,LC,2024,https://www.iucnredlist.org/species/103660917/264124166,264124166
Ptilinopus perousii,LC,2024,https://www.iucnredlist.org/species/22691410/264124351,264124351
Celeus ochraceus,LC,2024,https://www.iucnredlist.org/species/61536248/264124547,264124547
Xiphorhynchus guttatoides,LC,2024,https://www.iucnredlist.org/species/103670131/264124734,264124734
Poicephalus flavifrons,LC,2024,https://www.iucnredlist.org/species/22685308/264124962,264124962
Pampusana johannae,LC,2024,https://www.iucnredlist.org/species/60444823/264125156,264125156
Hydrornis cyaneus,LC,2024,https://www.iucnredlist.org/species/22698617/264125341,264125341
Aplopelia larvata,LC,2024,https://www.iucnredlist.org/species/22690384/264125555,264125555
Hypocnemis subflava,LC,2024,https://www.iucnredlist.org/species/22735485/264125881,264125881
Tauraco schalowi,LC,2024,https://www.iucnredlist.org/species/22688323/264126053,264126053
Pitta novaeguineae,LC,2024,https://www.iucnredlist.org/species/103656907/264126284,264126284
Brachygalba lugubris,LC,2024,https://www.iucnredlist.org/species/22682180/264126567,264126567
Poicephalus crassus,LC,2024,https://www.iucnredlist.org/species/22685299/264126863,264126863
Ptilinopus wallacii,LC,2024,https://www.iucnredlist.org/species/22691396/264127080,264127080
Hypocnemis flavescens,LC,2024,https://www.iucnredlist.org/species/22735473/264127254,264127254
Hypocnemis peruviana,LC,2024,https://www.iucnredlist.org/species/22735479/264127506,264127506
Dacelo rex,LC,2024,https://www.iucnredlist.org/species/22683202/264127701,264127701
Veniliornis sanguineus,LC,2024,https://www.iucnredlist.org/species/22681208/264127912,264127912
Centropus andamanensis,LC,2024,https://www.iucnredlist.org/species/22684232/264128100,264128100
Veniliornis spilogaster,LC,2024,https://www.iucnredlist.org/species/22681205/264128313,264128313
Chaetocercus mulsant,LC,2024,https://www.iucnredlist.org/species/22688251/264128512,264128512
Pernis steerei,LC,2024,https://www.iucnredlist.org/species/22735356/264128730,264128730
Poicephalus gulielmi,LC,2024,https://www.iucnredlist.org/species/22685291/264129261,264129261
Glaucidium cuculoides,LC,2024,https://www.iucnredlist.org/species/22689277/264129523,264129523
Premnornis guttuliger,LC,2024,https://www.iucnredlist.org/species/22702698/264129790,264129790
Glaucidium tephronotum,LC,2024,https://www.iucnredlist.org/species/22689267/264129971,264129971
Hydrornis nipalensis,LC,2024,https://www.iucnredlist.org/species/22698602/264130232,264130232
Glaucidium sjostedti,LC,2024,https://www.iucnredlist.org/species/22689271/264130461,264130461
Cercomacroides serva,LC,2024,https://www.iucnredlist.org/species/22701680/264130659,264130659
Cymbirhynchus affinis,LC,2025,https://www.iucnredlist.org/species/103656924/264130857,264130857
Lophornis stictolophus,LC,2024,https://www.iucnredlist.org/species/22687211/264131074,264131074
Veniliornis dignus,LC,2024,https://www.iucnredlist.org/species/22681187/264131273,264131273
Arborophila rufogularis,LC,2024,https://www.iucnredlist.org/species/22679020/264131456,264131456
Scytalopus opacus,LC,2024,https://www.iucnredlist.org/species/22736482/264131679,264131679
Glaucidium siju,LC,2024,https://www.iucnredlist.org/species/22689262/264131835,264131835
Veniliornis nigriceps,LC,2024,https://www.iucnredlist.org/species/22681190/264132032,264132032
Lepidogrammus cumingi,LC,2024,https://www.iucnredlist.org/species/22684129/264132202,264132202
Psilopogon faber,LC,2024,https://www.iucnredlist.org/species/22734438/264132363,264132363
Ptilinopus porphyreus,LC,2024,https://www.iucnredlist.org/species/22691297/264132562,264132562
Myrmoborus myotherinus,LC,2024,https://www.iucnredlist.org/species/22701723/264132721,264132721
Patagioenas araucana,LC,2024,https://www.iucnredlist.org/species/22690273/264132926,264132926
Surniculus lugubris,LC,2024,https://www.iucnredlist.org/species/22728167/264133102,264133102
Nystalus striolatus,LC,2024,https://www.iucnredlist.org/species/22682267/264133384,264133384
Corythornis leucogaster,LC,2024,https://www.iucnredlist.org/species/22683112/264133585,264133585
Pyriglena leuconota,LC,2024,https://www.iucnredlist.org/species/22730396/264133906,264133906
Momotus aequatorialis,LC,2024,https://www.iucnredlist.org/species/22729189/264134107,264134107
Pseudocolaptes boissonneauii,LC,2024,https://www.iucnredlist.org/species/22702751/264134321,264134321
Mellisuga minima,LC,2024,https://www.iucnredlist.org/species/22688229/264134515,264134515
Hydrornis schwaneri,LC,2024,https://www.iucnredlist.org/species/22736530/264134723,264134723
Glaucidium peruanum,LC,2024,https://www.iucnredlist.org/species/22689253/264134952,264134952
Agapornis pullarius,LC,2024,https://www.iucnredlist.org/species/22685330/264135176,264135176
Centropus milo,LC,2024,https://www.iucnredlist.org/species/22684192/264135520,264135520
Amazona mercenarius,LC,2024,https://www.iucnredlist.org/species/22686354/264135693,264135693
Piculus litae,LC,2024,https://www.iucnredlist.org/species/22681234/264135903,264135903
Ispidina picta,LC,2024,https://www.iucnredlist.org/species/22683165/264136062,264136062
Bucco capensis,LC,2024,https://www.iucnredlist.org/species/22682258/264136557,264136557
Chaetocercus heliodor,LC,2024,https://www.iucnredlist.org/species/22688268/264136780,264136780
Phodilus assimilis,LC,2024,https://www.iucnredlist.org/species/22725132/264136963,264136963
Piculus flavigula,LC,2024,https://www.iucnredlist.org/species/22681240/264137179,264137179
Lophornis pavoninus,LC,2024,https://www.iucnredlist.org/species/22687235/264137404,264137404
Nystalus chacuru,LC,2024,https://www.iucnredlist.org/species/22682264/264137599,264137599
Glaucidium radiatum,LC,2024,https://www.iucnredlist.org/species/22689283/264137817,264137817
Myrmoborus leucophrys,LC,2024,https://www.iucnredlist.org/species/22701717/264138042,264138042
Arborophila hyperythra,LC,2024,https://www.iucnredlist.org/species/22679047/264138278,264138278
Piculus leucolaemus,LC,2024,https://www.iucnredlist.org/species/22681237/264138451,264138451
Ninox meeki,LC,2025,https://www.iucnredlist.org/species/22689465/264138651,264138651
Thamnomanes saturninus,LC,2024,https://www.iucnredlist.org/species/22729366/264138814,264138814
Todiramphus macleayii,LC,2024,https://www.iucnredlist.org/species/22683322/264138996,264138996
Agapornis taranta,LC,2024,https://www.iucnredlist.org/species/22685334/264139290,264139290
Cyclopsitta nigrifrons,LC,2024,https://www.iucnredlist.org/species/45420837/264139476,264139476
Ptilinopus viridis,LC,2024,https://www.iucnredlist.org/species/22691519/264139667,264139667
Nystactes tamatia,LC,2024,https://www.iucnredlist.org/species/22682252/264139903,264139903
Coccyzus pluvialis,LC,2025,https://www.iucnredlist.org/species/22684350/264140148,264140148
Ninox punctulata,LC,2024,https://www.iucnredlist.org/species/22689470/264140322,264140322
Poicephalus rueppellii,LC,2024,https://www.iucnredlist.org/species/22685321/264140496,264140496
Veniliornis maculifrons,LC,2024,https://www.iucnredlist.org/species/22681225/264140706,264140706
Ninox theomacha,LC,2024,https://www.iucnredlist.org/species/22689460/264140871,264140871
Cyphos macrodactylus,LC,2024,https://www.iucnredlist.org/species/22682249/264141051,264141051
Lophura leucomelanos,LC,2024,https://www.iucnredlist.org/species/22679217/264141273,264141273
Notharchus ordii,LC,2024,https://www.iucnredlist.org/species/22682243/264141513,264141513
Coccyzus melacoryphus,LC,2024,https://www.iucnredlist.org/species/22684343/264141714,264141714
Ninox obscura,LC,2024,https://www.iucnredlist.org/species/22726328/264142010,264142010
Pyriglena leucoptera,LC,2024,https://www.iucnredlist.org/species/22701700/264142256,264142256
Crypturellus strigulosus,LC,2024,https://www.iucnredlist.org/species/22678188/264142436,264142436
Hydrornis guajanus,LC,2024,https://www.iucnredlist.org/species/22736518/264142608,264142608
Anabacerthia lichtensteini,LC,2024,https://www.iucnredlist.org/species/22702855/264142765,264142765
Corythaeola cristata,LC,2024,https://www.iucnredlist.org/species/22688425/264142930,264142930
Anabacerthia striaticollis,LC,2024,https://www.iucnredlist.org/species/22702789/264143254,264143254
Thalurania glaucopis,LC,2024,https://www.iucnredlist.org/species/22687405/264143430,264143430
Aphrastura spinicauda,LC,2024,https://www.iucnredlist.org/species/22702153/264143628,264143628
Phaethornis longuemareus,LC,2024,https://www.iucnredlist.org/species/22736557/264143814,264143814
Asthenes ayacuchensis,NT,2025,https://www.iucnredlist.org/species/103673988/264144000,264144000
Tyto tenebricosa,LC,2024,https://www.iucnredlist.org/species/22688429/264144178,264144178
Asthenes harterti,LC,2024,https://www.iucnredlist.org/species/22702258/264144384,264144384
Asthenes vilcabambae,LC,2024,https://www.iucnredlist.org/species/103673977/264144556,264144556
Coccyzus euleri,LC,2024,https://www.iucnredlist.org/species/22684334/264144732,264144732
Automolus infuscatus,LC,2024,https://www.iucnredlist.org/species/22733651/264144982,264144982
Automolus leucophthalmus,LC,2024,https://www.iucnredlist.org/species/61789630/264145192,264145192
Thalurania furcata,LC,2024,https://www.iucnredlist.org/species/22687399/264145369,264145369
Automolus paraensis,LC,2024,https://www.iucnredlist.org/species/22731952/264145625,264145625
Todiramphus diops,LC,2024,https://www.iucnredlist.org/species/22683304/264145781,264145781
Ceratopipra rubrocapilla,LC,2024,https://www.iucnredlist.org/species/22701000/264145956,264145956
Ptilinopus temminckii,LC,2024,https://www.iucnredlist.org/species/22725286/264146138,264146138
Chloropipo unicolor,LC,2024,https://www.iucnredlist.org/species/22701128/264146348,264146348
Crypturellus undulatus,LC,2024,https://www.iucnredlist.org/species/22678182/264146518,264146518
Cranioleuca albiceps,LC,2024,https://www.iucnredlist.org/species/22702441/264146770,264146770
Pseudoscops grammicus,LC,2025,https://www.iucnredlist.org/species/22689501/264146933,264146933
Cranioleuca demissa,LC,2024,https://www.iucnredlist.org/species/22702423/264147113,264147113
Ptilinopus iozonus,LC,2024,https://www.iucnredlist.org/species/22691544/264147299,264147299
Cranioleuca obsoleta,LC,2024,https://www.iucnredlist.org/species/22702435/264147497,264147497
Crypturellus bartletti,LC,2024,https://www.iucnredlist.org/species/22678229/264147679,264147679
Cranioleuca pallida,LC,2024,https://www.iucnredlist.org/species/22702417/264147863,264147863
Ptilinopus hyogastrus,LC,2024,https://www.iucnredlist.org/species/22691529/264148024,264148024
Cranioleuca pyrrhophia,LC,2024,https://www.iucnredlist.org/species/22702432/264148200,264148200
Chlorestes cyanus,LC,2024,https://www.iucnredlist.org/species/22687439/264148397,264148397
Cranioleuca subcristata,LC,2024,https://www.iucnredlist.org/species/22702429/264148654,264148654
Todiramphus leucopygius,LC,2024,https://www.iucnredlist.org/species/22683341/264148829,264148829
Cranioleuca semicinerea,LC,2024,https://www.iucnredlist.org/species/22702444/264149013,264149013
Cranioleuca vulpina,LC,2024,https://www.iucnredlist.org/species/103674933/264149181,264149181
Streptopelia semitorquata,LC,2024,https://www.iucnredlist.org/species/22690499/264149377,264149377
Hellmayrea gularis,LC,2024,https://www.iucnredlist.org/species/22702405/264149843,264149843
Merops muelleri,LC,2024,https://www.iucnredlist.org/species/22736507/264150028,264150028
Heterocercus flavivertex,LC,2024,https://www.iucnredlist.org/species/22701161/264150202,264150202
Halcyon senegalensis,LC,2024,https://www.iucnredlist.org/species/22683260/264150392,264150392
Heterocercus aurantiivertex,LC,2024,https://www.iucnredlist.org/species/22701165/264150835,264150835
Centropus senegalensis,LC,2024,https://www.iucnredlist.org/species/22684284/264151015,264151015
Lepidothrix serena,LC,2024,https://www.iucnredlist.org/species/22701027/264151451,264151451
Gallirex porphyreolophus,LC,2024,https://www.iucnredlist.org/species/22688380/264151643,264151643
Leptasthenura striolata,LC,2024,https://www.iucnredlist.org/species/22702175/264151918,264151918
Otidiphaps nobilis,LC,2024,https://www.iucnredlist.org/species/22725247/264152085,264152085
Manacus manacus,LC,2024,https://www.iucnredlist.org/species/22701112/264152271,264152271
Streptopelia lugens,LC,2024,https://www.iucnredlist.org/species/22690432/264152528,264152528
Margarornis squamiger,LC,2024,https://www.iucnredlist.org/species/22702729/264152805,264152805
Centropus monachus,LC,2024,https://www.iucnredlist.org/species/22684276/264152993,264152993
Masius chrysopterus,LC,2024,https://www.iucnredlist.org/species/22701087/264153350,264153350
Chlorostilbon russatus,LC,2024,https://www.iucnredlist.org/species/22687345/264153526,264153526
Neopelma chrysolophum,LC,2024,https://www.iucnredlist.org/species/22724481/264153731,264153731
Tauraco leucolophus,LC,2024,https://www.iucnredlist.org/species/22688369/264153910,264153910
Neopelma sulphureiventer,LC,2024,https://www.iucnredlist.org/species/22701178/264154153,264154153
Galbula leucogastra,LC,2024,https://www.iucnredlist.org/species/22682218/264154332,264154332
Phacellodomus maculipectus,LC,2024,https://www.iucnredlist.org/species/22729219/264154568,264154568
Ptilinopus greyi,LC,2024,https://www.iucnredlist.org/species/22691440/264154741,264154741
Psophia ochroptera,LC,2024,https://www.iucnredlist.org/species/45478209/264154930,264154930
Pseudoseisura cristata,LC,2024,https://www.iucnredlist.org/species/22733859/264155124,264155124
Galbula dea,LC,2024,https://www.iucnredlist.org/species/22682221/264155301,264155301
Pseudoseisura unirufa,LC,2024,https://www.iucnredlist.org/species/22733216/264155539,264155539
Tauraco hartlaubi,LC,2024,https://www.iucnredlist.org/species/22688365/264155731,264155731
Chlorostilbon gibsoni,LC,2024,https://www.iucnredlist.org/species/22687342/264155942,264155942
Tauraco leucotis,LC,2024,https://www.iucnredlist.org/species/22688355/264156124,264156124
Roraimia adusta,LC,2024,https://www.iucnredlist.org/species/22702695/264156323,264156323
Galbula cyanescens,LC,2024,https://www.iucnredlist.org/species/22682212/264156502,264156502
Siptornis striaticollis,LC,2024,https://www.iucnredlist.org/species/22702676/264156682,264156682
Synallaxis albilora,LC,2024,https://www.iucnredlist.org/species/103675238/264156861,264156861
Galbula tombacea,LC,2024,https://www.iucnredlist.org/species/22682209/264157044,264157044
Synallaxis candei,LC,2024,https://www.iucnredlist.org/species/22702387/264157234,264157234
Ptilinopus pulchellus,LC,2024,https://www.iucnredlist.org/species/22691425/264157411,264157411
Synallaxis cinerascens,LC,2024,https://www.iucnredlist.org/species/22702337/264157586,264157586
Patagioenas albipennis,LC,2024,https://www.iucnredlist.org/species/22728289/264157768,264157768
Galloperdix bicalcarata,LC,2024,https://www.iucnredlist.org/species/22679137/264158018,264158018
Synallaxis macconnelli,LC,2024,https://www.iucnredlist.org/species/22702324/264158178,264158178
Synallaxis ruficapilla,LC,2024,https://www.iucnredlist.org/species/22702284/264158568,264158568
Aegolius harrisii,LC,2024,https://www.iucnredlist.org/species/22689378/264158755,264158755
Synallaxis subpudica,LC,2024,https://www.iucnredlist.org/species/22702331/264159004,264159004
Riccordia ricordii,LC,2024,https://www.iucnredlist.org/species/22687330/264159165,264159165
Syndactyla guttulata,LC,2024,https://www.iucnredlist.org/species/22702767/264159396,264159396
Riccordia swainsonii,LC,2024,https://www.iucnredlist.org/species/22687336/264159553,264159553
Eudynamys orientalis,LC,2024,https://www.iucnredlist.org/species/61432919/264159740,264159740
Syndactyla rufosuperciliata,LC,2024,https://www.iucnredlist.org/species/22702774/264160005,264160005
Ptilinopus regina,LC,2024,https://www.iucnredlist.org/species/22691430/264160215,264160215
Pipile cumanensis,LC,2024,https://www.iucnredlist.org/species/22727323/264160403,264160403
Syndactyla striata,LC,2024,https://www.iucnredlist.org/species/22702878/264160655,264160655
Ptilinopus superbus,LC,2024,https://www.iucnredlist.org/species/22725273/264160936,264160936
Treron axillaris,LC,2024,https://www.iucnredlist.org/species/22726291/264161160,264161160
Thripadectes flammulatus,LC,2024,https://www.iucnredlist.org/species/22702902/264161353,264161353
Crypturellus berlepschi,LC,2024,https://www.iucnredlist.org/species/22678163/264161533,264161533
Thripadectes holostictus,LC,2024,https://www.iucnredlist.org/species/22702899/264161697,264161697
Coccycua pumila,LC,2024,https://www.iucnredlist.org/species/22684309/264161883,264161883
Thripadectes melanorhynchus,LC,2024,https://www.iucnredlist.org/species/22702896/264162074,264162074
Crypturellus cinereus,LC,2024,https://www.iucnredlist.org/species/22678166/264162266,264162266
Thripadectes scrutator,LC,2024,https://www.iucnredlist.org/species/22702905/264162507,264162507
Thripadectes virgaticeps,LC,2024,https://www.iucnredlist.org/species/22702893/264162671,264162671
Pucrasia macrolopha,LC,2024,https://www.iucnredlist.org/species/22679179/264162844,264162844
Centropus melanops,LC,2024,https://www.iucnredlist.org/species/22684300/264163037,264163037
Thripophaga gutturata,LC,2024,https://www.iucnredlist.org/species/22702464/264163195,264163195
Xenopipo uniformis,LC,2024,https://www.iucnredlist.org/species/22701134/264163415,264163415
Halcyon albiventris,LC,2024,https://www.iucnredlist.org/species/22683273/264163594,264163594
Otidiphaps cervicalis,LC,2024,https://www.iucnredlist.org/species/22725258/264163903,264163903
Centropus celebensis,LC,2024,https://www.iucnredlist.org/species/22684303/264164085,264164085
Nothocercus julius,LC,2024,https://www.iucnredlist.org/species/22678157/264164251,264164251
Lophophorus impejanus,LC,2024,https://www.iucnredlist.org/species/22679182/264164432,264164432
Halcyon senegaloides,LC,2024,https://www.iucnredlist.org/species/22683265/264164648,264164648
Tragopan temminckii,LC,2024,https://www.iucnredlist.org/species/22679169/264164899,264164899
Streptopelia orientalis,LC,2024,https://www.iucnredlist.org/species/22690439/264165100,264165100
Musophaga rossae,LC,2024,https://www.iucnredlist.org/species/22688391/264165763,264165763
Accipiter poliocephalus,LC,2024,https://www.iucnredlist.org/species/22695558/264166032,264166032
Yuhina flavicollis,LC,2024,https://www.iucnredlist.org/species/22716731/264166823,264166823
Mixornis gularis,LC,2024,https://www.iucnredlist.org/species/22735162/264167049,264167049
Cutia nipalensis,LC,2024,https://www.iucnredlist.org/species/22735167/264167326,264167326
Yuhina humilis,LC,2024,https://www.iucnredlist.org/species/22716734/264167599,264167599
Poeoptera stuhlmanni,LC,2024,https://www.iucnredlist.org/species/22710579/264167804,264167804
Poeoptera kenricki,LC,2024,https://www.iucnredlist.org/species/22710583/264168007,264168007
Schistolais leucopogon,LC,2024,https://www.iucnredlist.org/species/22713643/264168165,264168165
Phylloscopus sumatrensis,LC,2024,https://www.iucnredlist.org/species/103845379/264168453,264168453
Pnoepyga albiventer,LC,2024,https://www.iucnredlist.org/species/22735145/264168625,264168625
Prinia bairdii,LC,2024,https://www.iucnredlist.org/species/22713647/264168847,264168847
Heterophasia picaoides,LC,2024,https://www.iucnredlist.org/species/22716717/264169087,264169087
Melaniparus niger,LC,2024,https://www.iucnredlist.org/species/103762456/264169330,264169330
Ianthocincla ocellata,LC,2024,https://www.iucnredlist.org/species/22715682/264169562,264169562
Hemixos leucogrammicus,LC,2024,https://www.iucnredlist.org/species/22712610/264169770,264169770
Heterophasia auricularis,LC,2024,https://www.iucnredlist.org/species/22716711/264169947,264169947
Onychognathus frater,LC,2024,https://www.iucnredlist.org/species/22710619/264170123,264170123
Culicicapa ceylonensis,LC,2024,https://www.iucnredlist.org/species/22709596/264170323,264170323
Onychognathus fulgidus,LC,2024,https://www.iucnredlist.org/species/22710624/264170623,264170623
Culicicapa helianthea,LC,2024,https://www.iucnredlist.org/species/22709600/264170901,264170901
Trochalopteron variegatum,LC,2024,https://www.iucnredlist.org/species/22715741/264171079,264171079
Phylloscopus grammiceps,LC,2024,https://www.iucnredlist.org/species/103845369/264171271,264171271
Trochalopteron austeni,LC,2024,https://www.iucnredlist.org/species/22715729/264171441,264171441
Trochalopteron subunicolor,LC,2024,https://www.iucnredlist.org/species/22715735/264171604,264171604
Urolais epichlorus,LC,2024,https://www.iucnredlist.org/species/22713688/264171795,264171795
Anthoscopus caroli,LC,2024,https://www.iucnredlist.org/species/22731087/264171982,264171982
Fulvetta cinereiceps,LC,2024,https://www.iucnredlist.org/species/22735182/264172240,264172240
Yuhina nigrimenta,LC,2024,https://www.iucnredlist.org/species/22716750/264172409,264172409
Onychognathus walleri,LC,2024,https://www.iucnredlist.org/species/22710595/264172635,264172635
Parayuhina diademata,LC,2024,https://www.iucnredlist.org/species/22716740/264172867,264172867
Gampsorhynchus rufulus,LC,2024,https://www.iucnredlist.org/species/22735172/264173050,264173050
Yuhina gularis,LC,2024,https://www.iucnredlist.org/species/22716737/264173266,264173266
Apalis flavocincta,LC,2024,https://www.iucnredlist.org/species/103772661/264173501,264173501
Yuhina occipitalis,LC,2024,https://www.iucnredlist.org/species/22716743/264173703,264173703
Microcerculus ustulatus,LC,2024,https://www.iucnredlist.org/species/22711547/264173901,264173901
Garrulax strepitans,LC,2024,https://www.iucnredlist.org/species/22735097/264174082,264174082
Pterorhinus vassali,LC,2024,https://www.iucnredlist.org/species/22715645/264174263,264174263
Abroscopus superciliaris,LC,2024,https://www.iucnredlist.org/species/22731005/264174465,264174465
Garrulax maesi,LC,2024,https://www.iucnredlist.org/species/22735102/264174704,264174704
Prinia hodgsonii,LC,2024,https://www.iucnredlist.org/species/22713587/264174889,264174889
Prinia rufescens,LC,2024,https://www.iucnredlist.org/species/22713584/264175152,264175152
Alcippe morrisonia,LC,2024,https://www.iucnredlist.org/species/22716644/264175404,264175404
Heterophasia capistrata,LC,2024,https://www.iucnredlist.org/species/22716699/264175628,264175628
Aplonis magna,LC,2025,https://www.iucnredlist.org/species/22710559/264175836,264175836
Microbates collaris,LC,2024,https://www.iucnredlist.org/species/22711571/264176012,264176012
